ID_participant,cog_load,animal,tail,covered,resolution,att_resp.corr,att_resp.rt,first_procedure,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment
004,0,Elephant,Short,Right,medium,1,0.7148365,ATT,f,20,45,28,1,3,5,0
004,0,Lion,Long,Right,medium,1,0.7459739,ATT,f,20,45,28,1,3,5,0
004,0,Pig,Short,Right,high,1,0.6149941,ATT,f,20,45,28,1,3,5,0
004,0,Chameleon,Long,Right,high,1,0.7203507,ATT,f,20,45,28,1,3,5,0
004,0,Kangaroo,Long,Left,low,1,1.0144129,ATT,f,20,45,28,1,3,5,0
004,0,Hippo,Short,Left,medium,1,0.5487252,ATT,f,20,45,28,1,3,5,0
004,0,Kangaroo,Long,Left,high,1,0.7775254,ATT,f,20,45,28,1,3,5,0
004,0,Lion,Long,Right,low,1,0.8056725,ATT,f,20,45,28,1,3,5,0
004,0,Monkey,Long,Left,high,1,1.9348143,ATT,f,20,45,28,1,3,5,0
004,0,Deer,Short,Left,high,1,0.826186,ATT,f,20,45,28,1,3,5,0
004,0,Fox,Long,Right,medium,1,0.6345255,ATT,f,20,45,28,1,3,5,0
004,0,Kangaroo,Long,Left,medium,1,0.656958,ATT,f,20,45,28,1,3,5,0
004,0,Panda,Short,Left,medium,1,0.7664444,ATT,f,20,45,28,1,3,5,0
004,0,Bull,Long,Left,low,0,1.1834677,ATT,f,20,45,28,1,3,5,0
004,0,Horse,Long,Right,high,1,1.2268763,ATT,f,20,45,28,1,3,5,0
011,0,Mole,Short,Right,high,1,3.0004039,PFT,f,18,44,26,1,2,5,0
011,0,Zebra,Long,Left,medium,1,2.2498343,PFT,f,18,44,26,1,2,5,0
011,0,Tiger,Long,Right,medium,1,1.3594371,PFT,f,18,44,26,1,2,5,0
011,0,Chameleon,Long,Right,medium,1,1.8818751,PFT,f,18,44,26,1,2,5,0
011,0,Lion,Long,Right,high,0,3.1646775,PFT,f,18,44,26,1,2,5,0
011,0,Zebra,Long,Left,low,1,2.015033,PFT,f,18,44,26,1,2,5,0
011,0,Crow,Long,Left,high,1,2.8675734,PFT,f,18,44,26,1,2,5,0
011,0,Rhino,Short,Left,high,1,1.4268441,PFT,f,18,44,26,1,2,5,0
011,0,Monkey,Long,Left,low,1,2.9124423,PFT,f,18,44,26,1,2,5,0
011,0,Deer,Short,Left,medium,1,1.6413798,PFT,f,18,44,26,1,2,5,0
011,0,Camel,Short,Right,medium,1,5.2922074,PFT,f,18,44,26,1,2,5,0
011,0,Kangaroo,Long,Left,high,1,1.7196777,PFT,f,18,44,26,1,2,5,0
011,0,Giraffe,Long,Left,medium,0,3.9058952,PFT,f,18,44,26,1,2,5,0
011,0,Lamb,Short,Right,medium,1,1.4546318,PFT,f,18,44,26,1,2,5,0
011,0,Sheep,Short,Right,low,0,4.3008805,PFT,f,18,44,26,1,2,5,0
011,0,Goat,Short,Left,medium,1,1.6516141,PFT,f,18,44,26,1,2,5,0
011,0,Jaguar,Long,Left,low,1,1.5600526,PFT,f,18,44,26,1,2,5,0
011,0,Wolf,Long,Right,high,0,3.9824514,PFT,f,18,44,26,1,2,5,0
011,0,Rhino,Short,Left,low,1,1.3324196,PFT,f,18,44,26,1,2,5,0
011,0,Elephant,Short,Right,high,1,3.4377685,PFT,f,18,44,26,1,2,5,0
011,0,Goat,Short,Left,low,1,2.3520145,PFT,f,18,44,26,1,2,5,0
011,0,Fox,Long,Right,medium,1,1.5057554,PFT,f,18,44,26,1,2,5,0
011,0,Kangaroo,Long,Left,medium,1,1.1707501,PFT,f,18,44,26,1,2,5,0
011,0,Bull,Long,Left,medium,0,1.5682263,PFT,f,18,44,26,1,2,5,0
011,0,Fox,Long,Right,high,1,2.9250199,PFT,f,18,44,26,1,2,5,0
011,0,Camel,Short,Right,low,1,1.3858327,PFT,f,18,44,26,1,2,5,0
011,0,Wolf,Long,Right,low,0,2.0060297,PFT,f,18,44,26,1,2,5,0
011,0,Hippo,Short,Left,low,1,1.6626581,PFT,f,18,44,26,1,2,5,0
011,0,Crow,Long,Left,medium,1,3.2913479,PFT,f,18,44,26,1,2,5,0
011,0,Elephant,Short,Right,medium,1,1.4435752,PFT,f,18,44,26,1,2,5,0
011,0,Sheep,Short,Right,medium,1,1.5525988,PFT,f,18,44,26,1,2,5,0
011,0,Lamb,Short,Right,low,1,1.5289833,PFT,f,18,44,26,1,2,5,0
011,0,Bull,Long,Left,high,1,1.7152719,PFT,f,18,44,26,1,2,5,0
011,0,Lion,Long,Right,medium,1,1.2926598,PFT,f,18,44,26,1,2,5,0
011,0,Giraffe,Long,Left,high,0,1.4200098,PFT,f,18,44,26,1,2,5,0
011,0,Giraffe,Long,Left,low,1,3.608895,PFT,f,18,44,26,1,2,5,0
011,0,Goat,Short,Left,high,1,3.0008907,PFT,f,18,44,26,1,2,5,0
011,0,Pig,Short,Right,medium,1,1.2828141,PFT,f,18,44,26,1,2,5,0
011,0,Rhino,Short,Left,medium,1,1.0977091,PFT,f,18,44,26,1,2,5,0
011,0,Bull,Long,Left,low,1,3.1433427,PFT,f,18,44,26,1,2,5,0
011,0,Deer,Short,Left,low,1,2.1522551,PFT,f,18,44,26,1,2,5,0
011,0,Panda,Short,Left,low,1,1.2405294,PFT,f,18,44,26,1,2,5,0
011,0,Zebra,Long,Left,high,1,1.6104891,PFT,f,18,44,26,1,2,5,0
011,0,Panda,Short,Left,high,1,1.2083018,PFT,f,18,44,26,1,2,5,0
011,0,Gazelle,Short,Right,medium,0,2.5213075,PFT,f,18,44,26,1,2,5,0
011,0,Mole,Short,Right,low,0,4.2520085,PFT,f,18,44,26,1,2,5,0
011,0,Gazelle,Short,Right,low,1,1.3010756,PFT,f,18,44,26,1,2,5,0
011,0,Jaguar,Long,Left,high,1,1.1720181,PFT,f,18,44,26,1,2,5,0
011,0,Bear,Short,Left,high,1,1.1133396,PFT,f,18,44,26,1,2,5,0
011,0,Panda,Short,Left,medium,1,0.98218,PFT,f,18,44,26,1,2,5,0
011,0,Bear,Short,Left,medium,1,0.6512962,PFT,f,18,44,26,1,2,5,0
011,0,Lion,Long,Right,low,1,3.1195505,PFT,f,18,44,26,1,2,5,0
011,0,Monkey,Long,Left,high,1,1.6227004,PFT,f,18,44,26,1,2,5,0
011,0,Hippo,Short,Left,medium,1,1.4531454,PFT,f,18,44,26,1,2,5,0
011,0,Chameleon,Long,Right,low,1,1.8208466,PFT,f,18,44,26,1,2,5,0
011,0,Horse,Long,Right,high,1,1.012297,PFT,f,18,44,26,1,2,5,0
011,0,Lamb,Short,Right,high,1,0.9959421,PFT,f,18,44,26,1,2,5,0
011,0,Tiger,Long,Right,high,1,1.0931399,PFT,f,18,44,26,1,2,5,0
011,0,Horse,Long,Right,medium,1,1.1425613,PFT,f,18,44,26,1,2,5,0
011,0,Tiger,Long,Right,low,1,1.1067392,PFT,f,18,44,26,1,2,5,0
011,0,Hippo,Short,Left,high,1,1.0397287,PFT,f,18,44,26,1,2,5,0
011,0,Pig,Short,Right,high,1,0.6615258,PFT,f,18,44,26,1,2,5,0
011,0,Elephant,Short,Right,low,1,2.6261704,PFT,f,18,44,26,1,2,5,0
011,0,Crow,Long,Left,low,1,2.4455916,PFT,f,18,44,26,1,2,5,0
011,0,Sheep,Short,Right,high,1,0.9636102,PFT,f,18,44,26,1,2,5,0
011,0,Kangaroo,Long,Left,low,1,1.3306201,PFT,f,18,44,26,1,2,5,0
011,0,Pig,Short,Right,low,1,1.0636242,PFT,f,18,44,26,1,2,5,0
011,0,Gazelle,Short,Right,high,1,0.8895714,PFT,f,18,44,26,1,2,5,0
011,0,Bear,Short,Left,low,1,1.1768276,PFT,f,18,44,26,1,2,5,0
011,0,Chameleon,Long,Right,high,1,1.9499434,PFT,f,18,44,26,1,2,5,0
011,0,Jaguar,Long,Left,medium,1,1.0844149,PFT,f,18,44,26,1,2,5,0
011,0,Monkey,Long,Left,medium,1,1.0896356,PFT,f,18,44,26,1,2,5,0
011,0,Camel,Short,Right,high,0,3.4668798,PFT,f,18,44,26,1,2,5,0
011,0,Mole,Short,Right,medium,0,2.8769362,PFT,f,18,44,26,1,2,5,0
011,0,Wolf,Long,Right,medium,0,1.8980288,PFT,f,18,44,26,1,2,5,0
011,0,Horse,Long,Right,low,1,1.2604977,PFT,f,18,44,26,1,2,5,0
011,0,Fox,Long,Right,low,1,1.828847,PFT,f,18,44,26,1,2,5,0
011,0,Deer,Short,Left,high,1,1.1244692,PFT,f,18,44,26,1,2,5,0
012,0,Kangaroo,Long,Left,medium,1,2.3753147,PFT,m,18,58,47,1,3,3,0
012,0,Camel,Short,Right,medium,1,2.4744556,PFT,m,18,58,47,1,3,3,0
012,0,Monkey,Long,Left,medium,1,3.5393025,PFT,m,18,58,47,1,3,3,0
012,0,Giraffe,Long,Left,low,1,4.1330599,PFT,m,18,58,47,1,3,3,0
012,0,Jaguar,Long,Left,high,1,2.6293076,PFT,m,18,58,47,1,3,3,0
012,0,Wolf,Long,Right,low,1,2.4514975,PFT,m,18,58,47,1,3,3,0
012,0,Camel,Short,Right,high,1,4.0653511,PFT,m,18,58,47,1,3,3,0
012,0,Bear,Short,Left,low,1,2.4931652,PFT,m,18,58,47,1,3,3,0
012,0,Fox,Long,Right,low,1,1.3915514,PFT,m,18,58,47,1,3,3,0
012,0,Kangaroo,Long,Left,high,1,2.6789522,PFT,m,18,58,47,1,3,3,0
012,0,Tiger,Long,Right,low,1,1.809106,PFT,m,18,58,47,1,3,3,0
012,0,Sheep,Short,Right,low,0,3.9223759,PFT,m,18,58,47,1,3,3,0
012,0,Panda,Short,Left,high,1,1.7635731,PFT,m,18,58,47,1,3,3,0
012,0,Kangaroo,Long,Left,low,1,1.437487,PFT,m,18,58,47,1,3,3,0
012,0,Goat,Short,Left,medium,0,4.134605,PFT,m,18,58,47,1,3,3,0
012,0,Deer,Short,Left,low,1,1.6632057,PFT,m,18,58,47,1,3,3,0
012,0,Monkey,Long,Left,low,0,3.837223,PFT,m,18,58,47,1,3,3,0
012,0,Elephant,Short,Right,low,1,1.8802493,PFT,m,18,58,47,1,3,3,0
012,0,Mole,Short,Right,low,1,2.1462311,PFT,m,18,58,47,1,3,3,0
012,0,Tiger,Long,Right,medium,1,1.3024907,PFT,m,18,58,47,1,3,3,0
012,0,Gazelle,Short,Right,medium,1,2.2558087,PFT,m,18,58,47,1,3,3,0
012,0,Lamb,Short,Right,medium,1,1.6328858,PFT,m,18,58,47,1,3,3,0
012,0,Horse,Long,Right,medium,1,3.7326874,PFT,m,18,58,47,1,3,3,0
012,0,Rhino,Short,Left,high,1,1.929955,PFT,m,18,58,47,1,3,3,0
012,0,Sheep,Short,Right,medium,1,2.3717305,PFT,m,18,58,47,1,3,3,0
012,0,Hippo,Short,Left,low,1,2.0584407,PFT,m,18,58,47,1,3,3,0
012,0,Lamb,Short,Right,high,1,1.6175386,PFT,m,18,58,47,1,3,3,0
012,0,Lion,Long,Right,medium,1,1.6670693,PFT,m,18,58,47,1,3,3,0
012,0,Zebra,Long,Left,medium,1,5.1101132,PFT,m,18,58,47,1,3,3,0
012,0,Pig,Short,Right,low,1,2.3921507,PFT,m,18,58,47,1,3,3,0
012,0,Horse,Long,Right,high,1,1.3101173,PFT,m,18,58,47,1,3,3,0
012,0,Fox,Long,Right,medium,1,0.8132654,PFT,m,18,58,47,1,3,3,0
012,0,Chameleon,Long,Right,high,1,2.637024,PFT,m,18,58,47,1,3,3,0
012,0,Goat,Short,Left,high,1,1.4180575,PFT,m,18,58,47,1,3,3,0
012,0,Wolf,Long,Right,medium,1,2.2981935,PFT,m,18,58,47,1,3,3,0
012,0,Rhino,Short,Left,medium,1,1.9348947,PFT,m,18,58,47,1,3,3,0
012,0,Bear,Short,Left,medium,1,1.198114,PFT,m,18,58,47,1,3,3,0
012,0,Zebra,Long,Left,high,1,3.0685116,PFT,m,18,58,47,1,3,3,0
012,0,Deer,Short,Left,medium,1,0.9619237,PFT,m,18,58,47,1,3,3,0
012,0,Lamb,Short,Right,low,1,3.3692786,PFT,m,18,58,47,1,3,3,0
012,0,Goat,Short,Left,low,1,3.0136213,PFT,m,18,58,47,1,3,3,0
012,0,Bull,Long,Left,medium,0,2.5632122,PFT,m,18,58,47,1,3,3,0
012,0,Hippo,Short,Left,high,1,1.8878406,PFT,m,18,58,47,1,3,3,0
012,0,Lion,Long,Right,high,1,1.3834233,PFT,m,18,58,47,1,3,3,0
012,0,Tiger,Long,Right,high,1,1.1869924,PFT,m,18,58,47,1,3,3,0
012,0,Gazelle,Short,Right,low,1,1.259113,PFT,m,18,58,47,1,3,3,0
012,0,Jaguar,Long,Left,medium,1,0.7976176,PFT,m,18,58,47,1,3,3,0
012,0,Panda,Short,Left,medium,1,0.7645942,PFT,m,18,58,47,1,3,3,0
012,0,Hippo,Short,Left,medium,1,1.6066608,PFT,m,18,58,47,1,3,3,0
012,0,Pig,Short,Right,high,1,0.9376296,PFT,m,18,58,47,1,3,3,0
012,0,Crow,Long,Left,medium,1,2.626791,PFT,m,18,58,47,1,3,3,0
012,0,Mole,Short,Right,high,1,1.9117172,PFT,m,18,58,47,1,3,3,0
012,0,Bull,Long,Left,low,0,2.6025795,PFT,m,18,58,47,1,3,3,0
012,0,Zebra,Long,Left,low,0,2.0126062,PFT,m,18,58,47,1,3,3,0
012,0,Wolf,Long,Right,high,1,0.8708228,PFT,m,18,58,47,1,3,3,0
012,0,Monkey,Long,Left,high,1,0.8068033,PFT,m,18,58,47,1,3,3,0
012,0,Gazelle,Short,Right,high,1,1.0161544,PFT,m,18,58,47,1,3,3,0
012,0,Mole,Short,Right,medium,1,1.0409684,PFT,m,18,58,47,1,3,3,0
012,0,Giraffe,Long,Left,medium,0,2.3102896,PFT,m,18,58,47,1,3,3,0
012,0,Giraffe,Long,Left,high,0,1.3499569,PFT,m,18,58,47,1,3,3,0
012,0,Horse,Long,Right,low,1,1.3108304,PFT,m,18,58,47,1,3,3,0
012,0,Sheep,Short,Right,high,1,0.791006,PFT,m,18,58,47,1,3,3,0
012,0,Bear,Short,Left,high,1,0.930913,PFT,m,18,58,47,1,3,3,0
012,0,Pig,Short,Right,medium,1,0.7669665,PFT,m,18,58,47,1,3,3,0
012,0,Elephant,Short,Right,high,1,0.8566044,PFT,m,18,58,47,1,3,3,0
012,0,Fox,Long,Right,high,1,1.4890155,PFT,m,18,58,47,1,3,3,0
012,0,Crow,Long,Left,low,1,1.3591573,PFT,m,18,58,47,1,3,3,0
012,0,Elephant,Short,Right,medium,1,3.8619426,PFT,m,18,58,47,1,3,3,0
012,0,Chameleon,Long,Right,low,1,3.6298072,PFT,m,18,58,47,1,3,3,0
012,0,Crow,Long,Left,high,1,1.7687146,PFT,m,18,58,47,1,3,3,0
012,0,Deer,Short,Left,high,1,1.6500646,PFT,m,18,58,47,1,3,3,0
012,0,Panda,Short,Left,low,1,1.5029986,PFT,m,18,58,47,1,3,3,0
012,0,Rhino,Short,Left,low,1,3.326844,PFT,m,18,58,47,1,3,3,0
012,0,Lion,Long,Right,low,1,4.7317032,PFT,m,18,58,47,1,3,3,0
012,0,Camel,Short,Right,low,1,1.5729365,PFT,m,18,58,47,1,3,3,0
012,0,Chameleon,Long,Right,medium,0,1.8590316,PFT,m,18,58,47,1,3,3,0
012,0,Bull,Long,Left,high,0,1.4449985,PFT,m,18,58,47,1,3,3,0
012,0,Jaguar,Long,Left,low,1,1.6246184,PFT,m,18,58,47,1,3,3,0
013,0,Camel,Short,Right,medium,1,1.6888744,PFT,f,21,57,34,1,5,5,1
013,0,Deer,Short,Left,high,1,1.8086631,PFT,f,21,57,34,1,5,5,1
013,0,Elephant,Short,Right,low,1,1.7031112,PFT,f,21,57,34,1,5,5,1
013,0,Monkey,Long,Left,high,1,1.2258753,PFT,f,21,57,34,1,5,5,1
013,0,Jaguar,Long,Left,low,1,1.3179193,PFT,f,21,57,34,1,5,5,1
013,0,Bear,Short,Left,high,1,0.7885123,PFT,f,21,57,34,1,5,5,1
013,0,Bull,Long,Left,medium,0,1.1976932,PFT,f,21,57,34,1,5,5,1
013,0,Horse,Long,Right,high,1,2.1041637,PFT,f,21,57,34,1,5,5,1
013,0,Jaguar,Long,Left,medium,1,1.0134906,PFT,f,21,57,34,1,5,5,1
013,0,Deer,Short,Left,medium,1,0.9495169,PFT,f,21,57,34,1,5,5,1
013,0,Crow,Long,Left,medium,1,2.0797191,PFT,f,21,57,34,1,5,5,1
013,0,Pig,Short,Right,high,1,1.2787685,PFT,f,21,57,34,1,5,5,1
013,0,Gazelle,Short,Right,medium,1,1.6497333,PFT,f,21,57,34,1,5,5,1
013,0,Kangaroo,Long,Left,medium,1,1.67579,PFT,f,21,57,34,1,5,5,1
013,0,Crow,Long,Left,high,1,1.5529621,PFT,f,21,57,34,1,5,5,1
013,0,Tiger,Long,Right,high,1,0.9289491,PFT,f,21,57,34,1,5,5,1
013,0,Fox,Long,Right,medium,1,0.8812936,PFT,f,21,57,34,1,5,5,1
013,0,Panda,Short,Left,high,1,0.9198461,PFT,f,21,57,34,1,5,5,1
013,0,Horse,Long,Right,medium,1,1.1690308,PFT,f,21,57,34,1,5,5,1
013,0,Giraffe,Long,Left,low,1,3.4054394,PFT,f,21,57,34,1,5,5,1
013,0,Hippo,Short,Left,high,1,1.0213176,PFT,f,21,57,34,1,5,5,1
013,0,Pig,Short,Right,medium,1,0.9763699,PFT,f,21,57,34,1,5,5,1
013,0,Lion,Long,Right,high,1,1.0704921,PFT,f,21,57,34,1,5,5,1
013,0,Goat,Short,Left,medium,1,1.4967495,PFT,f,21,57,34,1,5,5,1
013,0,Chameleon,Long,Right,medium,1,0.985744,PFT,f,21,57,34,1,5,5,1
013,0,Gazelle,Short,Right,low,1,1.3512699,PFT,f,21,57,34,1,5,5,1
013,0,Zebra,Long,Left,medium,1,2.8822932,PFT,f,21,57,34,1,5,5,1
013,0,Zebra,Long,Left,low,1,2.5027956,PFT,f,21,57,34,1,5,5,1
013,0,Monkey,Long,Left,medium,1,1.1368667,PFT,f,21,57,34,1,5,5,1
013,0,Jaguar,Long,Left,high,1,1.0707109,PFT,f,21,57,34,1,5,5,1
013,0,Tiger,Long,Right,low,1,1.7531728,PFT,f,21,57,34,1,5,5,1
013,0,Crow,Long,Left,low,1,0.833125,PFT,f,21,57,34,1,5,5,1
013,0,Panda,Short,Left,low,1,0.8873024,PFT,f,21,57,34,1,5,5,1
013,0,Deer,Short,Left,low,1,1.5213593,PFT,f,21,57,34,1,5,5,1
013,0,Lamb,Short,Right,high,1,1.2265193,PFT,f,21,57,34,1,5,5,1
013,0,Gazelle,Short,Right,high,1,1.0914528,PFT,f,21,57,34,1,5,5,1
013,0,Sheep,Short,Right,high,1,0.879117,PFT,f,21,57,34,1,5,5,1
013,0,Giraffe,Long,Left,high,1,1.7458829,PFT,f,21,57,34,1,5,5,1
013,0,Chameleon,Long,Right,low,1,0.8487385,PFT,f,21,57,34,1,5,5,1
013,0,Lamb,Short,Right,low,1,4.0925206,PFT,f,21,57,34,1,5,5,1
013,0,Hippo,Short,Left,low,1,1.1864009,PFT,f,21,57,34,1,5,5,1
013,0,Fox,Long,Right,low,1,1.224776,PFT,f,21,57,34,1,5,5,1
013,0,Bull,Long,Left,low,0,1.8749378,PFT,f,21,57,34,1,5,5,1
013,0,Sheep,Short,Right,low,1,1.8626596,PFT,f,21,57,34,1,5,5,1
013,0,Monkey,Long,Left,low,1,1.7729459,PFT,f,21,57,34,1,5,5,1
013,0,Mole,Short,Right,medium,1,1.5779864,PFT,f,21,57,34,1,5,5,1
013,0,Mole,Short,Right,low,1,2.2832985,PFT,f,21,57,34,1,5,5,1
013,0,Rhino,Short,Left,medium,1,3.1343788,PFT,f,21,57,34,1,5,5,1
013,0,Rhino,Short,Left,high,1,4.5211015,PFT,f,21,57,34,1,5,5,1
013,0,Pig,Short,Right,low,1,1.3964298,PFT,f,21,57,34,1,5,5,1
013,0,Camel,Short,Right,high,1,1.6425163,PFT,f,21,57,34,1,5,5,1
013,0,Mole,Short,Right,high,1,0.8227594,PFT,f,21,57,34,1,5,5,1
013,0,Horse,Long,Right,low,1,1.3330201,PFT,f,21,57,34,1,5,5,1
013,0,Tiger,Long,Right,medium,1,0.7767008,PFT,f,21,57,34,1,5,5,1
013,0,Rhino,Short,Left,low,1,1.5804239,PFT,f,21,57,34,1,5,5,1
013,0,Lion,Long,Right,medium,1,0.9412194,PFT,f,21,57,34,1,5,5,1
013,0,Elephant,Short,Right,medium,1,1.3535093,PFT,f,21,57,34,1,5,5,1
013,0,Camel,Short,Right,low,1,1.6773453,PFT,f,21,57,34,1,5,5,1
013,0,Kangaroo,Long,Left,high,1,1.0469771,PFT,f,21,57,34,1,5,5,1
013,0,Zebra,Long,Left,high,0,1.8234891,PFT,f,21,57,34,1,5,5,1
013,0,Bull,Long,Left,high,0,1.3946158,PFT,f,21,57,34,1,5,5,1
013,0,Kangaroo,Long,Left,low,1,1.5664848,PFT,f,21,57,34,1,5,5,1
013,0,Lamb,Short,Right,medium,1,0.8651871,PFT,f,21,57,34,1,5,5,1
013,0,Sheep,Short,Right,medium,1,0.8498329,PFT,f,21,57,34,1,5,5,1
013,0,Wolf,Long,Right,high,1,1.1215468,PFT,f,21,57,34,1,5,5,1
013,0,Fox,Long,Right,high,1,1.0179166,PFT,f,21,57,34,1,5,5,1
013,0,Elephant,Short,Right,high,1,0.9658496,PFT,f,21,57,34,1,5,5,1
013,0,Wolf,Long,Right,medium,1,1.2587102,PFT,f,21,57,34,1,5,5,1
013,0,Lion,Long,Right,low,1,1.2747746,PFT,f,21,57,34,1,5,5,1
013,0,Chameleon,Long,Right,high,1,1.033024,PFT,f,21,57,34,1,5,5,1
013,0,Giraffe,Long,Left,medium,0,1.0948284,PFT,f,21,57,34,1,5,5,1
013,0,Hippo,Short,Left,medium,1,1.0583293,PFT,f,21,57,34,1,5,5,1
013,0,Bear,Short,Left,low,1,2.1037796,PFT,f,21,57,34,1,5,5,1
013,0,Bear,Short,Left,medium,1,0.8237687,PFT,f,21,57,34,1,5,5,1
013,0,Goat,Short,Left,high,0,2.6777708,PFT,f,21,57,34,1,5,5,1
013,0,Panda,Short,Left,medium,1,0.7094644,PFT,f,21,57,34,1,5,5,1
013,0,Wolf,Long,Right,low,1,1.0184888,PFT,f,21,57,34,1,5,5,1
013,0,Goat,Short,Left,low,0,2.3590799,PFT,f,21,57,34,1,5,5,1
014,0,Elephant,Short,Right,medium,1,3.8641489,PFT,f,20,57,34,1,7,4,0
014,0,Monkey,Long,Left,high,1,1.1363241,PFT,f,20,57,34,1,7,4,0
014,0,Panda,Short,Left,low,1,1.6995694,PFT,f,20,57,34,1,7,4,0
014,0,Tiger,Long,Right,medium,1,1.174549,PFT,f,20,57,34,1,7,4,0
014,0,Bear,Short,Left,low,1,1.1881598,PFT,f,20,57,34,1,7,4,0
014,0,Camel,Short,Right,medium,1,2.725196,PFT,f,20,57,34,1,7,4,0
014,0,Deer,Short,Left,high,1,1.1723721,PFT,f,20,57,34,1,7,4,0
014,0,Hippo,Short,Left,high,1,1.26604,PFT,f,20,57,34,1,7,4,0
014,0,Zebra,Long,Left,high,0,7.2204224,PFT,f,20,57,34,1,7,4,0
014,0,Chameleon,Long,Right,low,1,1.2150724,PFT,f,20,57,34,1,7,4,0
014,0,Sheep,Short,Right,low,1,2.984082,PFT,f,20,57,34,1,7,4,0
014,0,Gazelle,Short,Right,high,1,5.049595,PFT,f,20,57,34,1,7,4,0
014,0,Rhino,Short,Left,high,1,2.7451481,PFT,f,20,57,34,1,7,4,0
014,0,Lamb,Short,Right,low,1,4.0063533,PFT,f,20,57,34,1,7,4,0
014,0,Chameleon,Long,Right,medium,1,0.7340454,PFT,f,20,57,34,1,7,4,0
014,0,Panda,Short,Left,high,1,0.7725011,PFT,f,20,57,34,1,7,4,0
014,0,Fox,Long,Right,medium,1,1.1699708,PFT,f,20,57,34,1,7,4,0
014,0,Monkey,Long,Left,low,1,1.2039952,PFT,f,20,57,34,1,7,4,0
014,0,Bear,Short,Left,high,1,0.7145109,PFT,f,20,57,34,1,7,4,0
014,0,Mole,Short,Right,medium,1,1.357397,PFT,f,20,57,34,1,7,4,0
014,0,Lamb,Short,Right,high,1,1.4649124,PFT,f,20,57,34,1,7,4,0
014,0,Crow,Long,Left,high,1,3.4217452,PFT,f,20,57,34,1,7,4,0
014,0,Sheep,Short,Right,medium,1,1.3933848,PFT,f,20,57,34,1,7,4,0
014,0,Panda,Short,Left,medium,1,0.8303697,PFT,f,20,57,34,1,7,4,0
014,0,Goat,Short,Left,low,1,1.4247032,PFT,f,20,57,34,1,7,4,0
014,0,Tiger,Long,Right,high,1,1.8565742,PFT,f,20,57,34,1,7,4,0
014,0,Camel,Short,Right,low,1,1.4315566,PFT,f,20,57,34,1,7,4,0
014,0,Zebra,Long,Left,medium,0,2.5474275,PFT,f,20,57,34,1,7,4,0
014,0,Kangaroo,Long,Left,high,1,2.3101394,PFT,f,20,57,34,1,7,4,0
014,0,Lion,Long,Right,low,0,3.4092617,PFT,f,20,57,34,1,7,4,0
014,0,Gazelle,Short,Right,low,1,1.0208138,PFT,f,20,57,34,1,7,4,0
014,0,Pig,Short,Right,high,1,0.8915409,PFT,f,20,57,34,1,7,4,0
014,0,Kangaroo,Long,Left,medium,1,1.1500688,PFT,f,20,57,34,1,7,4,0
014,0,Kangaroo,Long,Left,low,1,1.012114,PFT,f,20,57,34,1,7,4,0
014,0,Horse,Long,Right,high,1,4.6854437,PFT,f,20,57,34,1,7,4,0
014,0,Jaguar,Long,Left,low,1,2.2765747,PFT,f,20,57,34,1,7,4,0
014,0,Horse,Long,Right,low,1,1.2933354,PFT,f,20,57,34,1,7,4,0
014,0,Deer,Short,Left,low,1,0.9295514,PFT,f,20,57,34,1,7,4,0
014,0,Wolf,Long,Right,low,0,2.548585,PFT,f,20,57,34,1,7,4,0
014,0,Hippo,Short,Left,low,1,1.3463152,PFT,f,20,57,34,1,7,4,0
014,0,Hippo,Short,Left,medium,1,0.8544802,PFT,f,20,57,34,1,7,4,0
014,0,Goat,Short,Left,medium,1,1.2655047,PFT,f,20,57,34,1,7,4,0
014,0,Fox,Long,Right,high,1,0.7894004,PFT,f,20,57,34,1,7,4,0
014,0,Pig,Short,Right,medium,1,0.6149852,PFT,f,20,57,34,1,7,4,0
014,0,Elephant,Short,Right,low,1,1.2358029,PFT,f,20,57,34,1,7,4,0
014,0,Lion,Long,Right,high,1,1.4403769,PFT,f,20,57,34,1,7,4,0
014,0,Sheep,Short,Right,high,1,0.7536803,PFT,f,20,57,34,1,7,4,0
014,0,Giraffe,Long,Left,medium,0,1.2876639,PFT,f,20,57,34,1,7,4,0
014,0,Chameleon,Long,Right,high,1,0.6257681,PFT,f,20,57,34,1,7,4,0
014,0,Crow,Long,Left,medium,1,0.8994462,PFT,f,20,57,34,1,7,4,0
014,0,Elephant,Short,Right,high,1,0.7120249,PFT,f,20,57,34,1,7,4,0
014,0,Pig,Short,Right,low,1,1.0740364,PFT,f,20,57,34,1,7,4,0
014,0,Giraffe,Long,Left,low,0,0.896999,PFT,f,20,57,34,1,7,4,0
014,0,Horse,Long,Right,medium,1,0.6780494,PFT,f,20,57,34,1,7,4,0
014,0,Giraffe,Long,Left,high,0,0.6167887,PFT,f,20,57,34,1,7,4,0
014,0,Bull,Long,Left,low,0,0.9612838,PFT,f,20,57,34,1,7,4,0
014,0,Deer,Short,Left,medium,1,0.6095735,PFT,f,20,57,34,1,7,4,0
014,0,Gazelle,Short,Right,medium,1,0.8202828,PFT,f,20,57,34,1,7,4,0
014,0,Lion,Long,Right,medium,1,0.7599858,PFT,f,20,57,34,1,7,4,0
014,0,Fox,Long,Right,low,1,0.7497831,PFT,f,20,57,34,1,7,4,0
