ID_participant,cog_load,pft_stim,pft_operations,pft_trial_resp.corr,pft_trial_resp.rt,first_procedure,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment,,,
20,0,PFT8.png,1,1,2.7267657,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT12.png,2,1,11.5402932,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT14.png,2,0,13.4107691,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT1.png,1,1,3.7487963,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT9.png,2,0,20.0807944,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT18.png,3,1,22.1815868,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT24.png,3,0,6.7550153,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT22.png,3,1,11.2203991,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT17.png,3,1,5.4806754,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT5.png,1,1,2.1396066,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT3.png,1,1,1.6589213,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT13.png,2,1,2.2654294,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT16.png,2,1,5.9173864,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT10.png,2,0,12.506556,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT2.png,1,1,2.3316633,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT4.png,1,1,3.6759352,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT23.png,3,1,11.5492262,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT21.png,3,1,16.3965839,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT15.png,2,1,11.1214401,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT20.png,3,0,20.9249371,PFT,f,19,52,25,1,3,2,0,,,
20,0,PFT19.png,3,0,25.8646439,PFT,f,19,52,25,1,3,2,0,,,
